term,doc_id,tf,tfidf
steroid,17,1,0.32198452242733344
therapi,17,1,0.21747293902036524
could,17,1,0.21661108839227847
perman,17,1,0.4228721485037185
discontinu,17,1,0.46344546983528406
seriou,17,1,0.35814807553833283
complic,17,1,0.29933710047644296
occur,17,1,0.18742181485627493
form,17,1,0.1971811035389325
two,17,1,0.17738599962362564
death,17,1,0.2969006416684524
pancytopenia,17,1,0.5076477001379104
sepsi,17,1,0.6029041077515848
requir,17,1,0.2563103284536265
care,17,1,0.3098824019607269
supervis,17,1,0.5427820708257911
institut,17,1,0.44769285943470677
strict,17,1,0.5076477001379104
indic,17,1,0.17887495101874631
altern,17,1,0.36885400471840535
bilater,18,2,1.1938269184611094
poplit,18,3,3.0145205387579237
cyst,18,3,2.018284308426531
patient,18,2,0.43105955599112444
rheumatoid,18,2,1.6091458433740524
arthriti,18,2,1.54481823278428
case,18,1,0.2353734824707951
multipl,18,1,0.49889516746073825
joint,18,1,0.6246062153335348
sublux,18,1,0.9046367847096517
corticosteroid,18,2,1.211103670358422
medic,18,1,0.5479545818652733
mani,18,1,0.3991591574753113
year,18,1,0.3233038912631715
report,18,1,0.31721212080720385
effect,18,1,0.23864514579175825
long,18,1,0.437184651884013
term,18,1,0.40510596081913286
therapi,18,2,0.7249097967345507
periarticular,18,1,1.0048401795859745
connect,18,1,0.5969134592305547
tissu,18,1,0.3015215575193164
structur,18,1,0.437184651884013
relationship,18,1,0.43208873528930575
articular,18,1,0.77240911639214
diseas,18,1,0.30325909607203594
knee,18,1,0.6878750698413936
discuss,18,1,0.30591650740823284
system,19,2,0.37782033833348755
lupu,19,6,1.9773078135080182
erythematosu,19,3,1.0318126047620904
renal,19,3,0.5820589769341844
transplant,19,4,1.1337475440950722
report,19,1,0.15860606040360192
two,19,2,0.2956433327060427
case,19,2,0.2353734824707951
along,19,1,0.35239345708643205
termin,19,2,0.6147566745306755
uremia,19,1,0.4230397501149253
secondari,19,1,0.24944758373036913
nephriti,19,3,1.2068593825305394
present,19,1,0.12175826985409968
patient,19,3,0.32329466699334336
treat,19,1,0.18268954113702213
hemodialysi,19,1,0.5024200897929872
certain,19,1,0.2212431843507386
mechan,19,1,0.19226990937506452
infecti,19,1,0.35239345708643205
immunolog,19,1,0.25823533496727236
problem,19,1,0.22543074276295386
respons,19,1,0.15033136370309289
death,19,1,0.24741720139037698
evid,19,2,0.34128729631042165
resurg,19,1,0.5024200897929872
either,19,1,0.2148066421249291
kidney,19,1,0.19056752955712744
show,19,1,0.14237228761284051
consid,19,1,0.2067450007824614
last,19,1,0.3027759175896055
resort,19,1,0.45231839235482585
treatment,19,1,0.14055020077922284
arter,20,2,1.6921590004597011
localis,20,2,1.6921590004597011
periost,20,3,3.0145205387579237
new,20,2,0.8357916579910967
bone,20,2,0.822684435727216
format,20,2,0.874369303768026
1,20,1,0.2633110269772501
three,20,1,0.36686761675840995
patient,20,1,0.21552977799556222
associ,20,1,0.3264734795010875
evid,20,1,0.34128729631042165
system,20,2,0.7556406766669751
lupu,20,1,0.6591026045026727
erythematosu,20,1,0.6878750698413936
describ,20,1,0.31721212080720385
2,20,1,0.23629710075059876
steroid,20,1,0.5366408707122223
therapi,20,1,0.36245489836727535
valuabl,20,1,0.6351961107414729
manag,20,1,0.5164706699345447
condit,20,1,0.35273707741823424
fine,21,1,1.0091421542132655
structur,21,2,1.311553955652039
subtili,21,2,1.6438637455958203
phage,21,2,1.8738186460006043
sp-50,21,2,3.0145205387579237
detail,21,1,0.7483427511911074
anomal,21,1,1.269119250344776
form,21,1,0.49295275884733125
describ,21,1,0.4758181812108058
genet,22,2,1.5785573525591214
transcript,22,2,2.538238500689552
morphogenesi,22,2,3.0145205387579237
messeng,22,2,2.31722734917642
rna,22,1,0.7818632594232471
bacillu,22,1,0.8503106580713042
subtili,22,1,0.8219318727979101
undergo,22,1,0.8606991877607526
sporul,22,2,3.0145205387579237
germin,22,1,1.15861367458821
step,22,1,0.9369093230003022
transit,22,1,1.0318126047620904
character,22,1,0.7483427511911074
compar,22,1,0.49295275884733125
hybrid,22,1,1.085967649642262
competit,22,1,1.085967649642262
experi,22,1,0.5174764814945572
indic,22,1,0.44718737754686577
deriv,22,1,0.7250029371075227
distinct,22,1,0.7969710505528914
loci,22,1,1.3569551770644777
result,22,1,0.33677894788600404
consist,22,1,0.5820589769341844
hypothesi,22,1,0.8049613060683335
differenti,22,1,0.6720155903710185
genom,22,1,1.2068593825305394
occur,22,1,0.4685545371406873
data,22,1,0.5958553623370524
also,22,1,0.41429414788163343
complement,22,1,0.9083277527688165
previous,22,1,0.7250029371075227
observ,22,1,0.39771944263890247
chang,22,1,0.4014665805873112
morpholog,22,1,0.699171907875392
enzymat,22,1,1.0318126047620904
activ,22,1,0.44102862813211496
bacteria,22,1,0.9221350117960133
renal,23,7,1.1641179538683688
amyloidosi,23,7,1.7907403776916642
clinicopatholog,23,1,0.3626055000985074
studi,23,1,0.08446460682353434
clinic,23,1,0.13227325877542526
histopatholog,23,1,0.31027647132636055
data,23,1,0.17024438923915783
40,23,1,0.2459140536459293
case,23,7,0.7061204474123853
diagnos,23,1,0.23483767794226001
percutan,23,2,0.7754029583225586
biopsi,23,3,0.7471123452278104
present,23,3,0.31309269391054206
twenti,23,1,0.24903744840927017
two,23,1,0.12670428544544687
label,23,3,0.6214310889493052
secondari,23,1,0.21381221462603067
definit,23,2,0.48023707966043006
aetiolog,23,1,0.3197806138819334
factor,23,1,0.14731683697347572
respons,23,1,0.12885545460265105
could,23,3,0.4641666179834538
discov,23,1,0.26346714622743234
predispos,23,2,0.6896339328745938
diseas,23,2,0.2599363680617451
state,23,1,0.19080835032704307
lead,23,1,0.19447512822160462
amyloid,23,1,0.2883263297752187
deposit,23,1,0.26346714622743234
kidney,23,1,0.16334359676325208
order,23,1,0.21381221462603067
frequenc,23,1,0.22134457282909062
fibrocas,23,1,0.43064579125113195
pulmonari,23,1,0.18307880603830462
tuberculosi,23,2,0.5766526595504374
bronchiectasi,23,1,0.3877014791612793
lung,23,1,0.16262859599415147
abscess,23,1,0.3448169664372969
ileocaec,23,1,0.43064579125113195
five,23,1,0.20874029337403066
suspect,23,1,0.27222690460348836
primari,23,2,0.36013397473315967
evid,23,1,0.14626598413303785
obtain,23,1,0.14372945344970736
although,23,1,0.16554746480202506
skiagram,23,1,0.43064579125113195
chest,23,1,0.2883263297752187
reveal,23,1,0.19080835032704307
minim,23,1,0.2459140536459293
heal,23,1,0.3020515346455132
foci,23,1,0.31027647132636055
caus,23,1,0.136373773965009
determin,23,1,0.14626598413303785
thirteen,23,1,0.3197806138819334
therefor,23,1,0.2233895026923563
albuminuria,23,2,0.8612915825022639
constant,23,1,0.21936856201782237
featur,23,1,0.20874029337403066
32,23,1,0.27222690460348836
nephrot,23,1,0.3310324784537743
syndrom,23,1,0.18626225489476086
rest,23,1,0.25582005395595203
hypertens,23,1,0.25233288727499087
failur,23,1,0.21745708992212148
addit,23,1,0.16630256483833838
ancillari,23,1,0.43064579125113195
procedur,23,1,0.1820566795750578
viz,23,1,0.3626055000985074
congo,23,1,0.3877014791612793
red,23,1,0.25233288727499087
test,23,1,0.14226600563733807
gingiv,23,1,0.43064579125113195
liver,23,1,0.15986041111944452
prove,23,1,0.21745708992212148
limit,23,1,0.19200445439171956
valu,23,1,0.16554746480202506
diagnosi,23,1,0.16706835671438727
import,23,1,0.16480277946434102
diagnost,23,1,0.2103821720630701
tool,23,1,0.3020515346455132
emphasis,23,1,0.3626055000985074
idiopath,24,4,2.0636252095241807
autoimmun,24,4,2.31722734917642
hemolyt,24,3,1.6289514744633928
anemia,24,3,1.5857705568889444
thrombocytopen,24,3,2.0354327655967164
purpura,24,3,2.2608904040684425
associ,24,3,0.734565328877447
diffus,24,3,1.2328978091968652
hypergammaglobulinemia,24,2,1.5072602693789618
amyloidosi,24,2,0.8953701888458321
hypoalbuminemia,24,2,1.5072602693789618
plasmacytosi,24,2,1.5072602693789618
case,24,2,0.35306022370619267
report,24,1,0.2379090906054029
sixti,24,1,0.579306837294105
nine,24,1,0.4684546615001511
year,24,1,0.24247791844737862
old,24,1,0.31511722789151475
woman,24,1,0.48498376109986197
sever,24,2,0.4743408423290527
initi,24,1,0.3168426566816436
control,24,2,0.4788111250453527
splenectomi,24,1,0.7536301346894809
relaps,24,1,0.634559625172388
develop,24,1,0.2092284082616555
fail,24,1,0.40248065303416675
respond,24,1,0.4202074447028763
larg,24,1,0.2846000429897651
dose,24,1,0.31011750117369213
prednison,24,1,0.634559625172388
variabl,24,1,0.38389498353118917
degre,24,1,0.3038294706143497
imuran,24,1,0.6034296912652697
featur,24,2,0.7305910268091074
includ,24,1,0.2910294884670922
excess,24,1,0.4251553290356521
gamma,24,1,0.6784775885322388
u,24,1,0.5285901856296481
protein,24,1,0.29236962425017776
urin,24,1,0.36250146855376136
greatli,24,1,0.44768509442291604
reduc,24,1,0.3038294706143497
total,24,1,0.2833652537501157
exchang,24,1,0.46106750589800666
albumin,24,1,0.48498376109986197
pool,24,1,0.5596160742933834
spleen,24,1,0.40663641475678236
organ,24,1,0.2785829088211956
bone,24,1,0.308506663397706
marrow,24,1,0.3652955134045537
lymph,24,1,0.46106750589800666
node,24,1,0.4303495938803763
thorac,24,1,0.542983824821131
periton,24,1,0.5596160742933834
fat,24,1,0.44158255273123403
interrelationship,24,1,0.5596160742933834
discuss,24,2,0.4588747611123493
defici,24,2,0.699171907875392
synthesi,24,1,0.35713493265949714
specif,24,1,0.269699015611602
neutral,24,1,0.44768509442291604
antibodi,24,1,0.3741713755955537
virus,24,1,0.542983824821131
indic,24,1,0.22359368877343289
qualit,24,1,0.4763970830561047
immun,24,1,0.39093162971162354
exist,24,1,0.3448515617688441
frequenc,24,1,0.3873530024509086
occurr,24,1,0.44158255273123403
prognosi,24,1,0.40248065303416675
mechan,24,1,0.2884048640625968
action,24,1,0.31011750117369213
antimetabolit,24,1,0.6034296912652697
induc,24,1,0.27076386049034806
remiss,24,1,0.49432695337700455
well,24,1,0.24981101192708574
etiolog,24,1,0.3520397934634309
diseas,24,1,0.22744432205402698
review,24,1,0.31859918925635117
corticosteroid,25,5,1.5138795879480276
therapi,25,2,0.36245489836727535
amyloid,25,3,1.0091421542132655
nephrot,25,5,1.9310227909803501
syndrom,25,6,1.3038357842633261
result,25,1,0.11225964929533468
treatment,25,2,0.2811004015584457
prolong,25,2,0.4508614855259077
adren,25,1,0.28343688602376804
26,25,1,0.30737833726533775
adult,25,2,0.401110834592837
present,25,1,0.12175826985409968
eight,25,1,0.26309289209318687
subject,25,2,0.3554355697390582
observ,25,1,0.1325731475463008
seri,25,1,0.22990104117922938
18,25,2,0.5212421729488314
addit,25,1,0.19401965897806145
case,25,1,0.11768674123539755
summar,25,1,0.3730773828622556
literatur,25,1,0.25823533496727236
twenti,25,1,0.2905436898108152
two,25,1,0.14782166635302135
patient,25,2,0.21552977799556222
male,25,1,0.23985502972170863
four,25,1,0.2123994595042341
femal,25,1,0.2515405441354443
diagnosi,25,1,0.19491308283345182
establish,25,1,0.23146050446863234
renal,25,4,0.7760786359122458
biopsi,25,2,0.5810873796216304
19,25,1,0.29845672961527736
instanc,25,1,0.2739772909326367
autopsi,25,1,0.31759805537073643
other,25,1,0.24944758373036913
consid,25,1,0.2067450007824614
primari,25,1,0.21007815192767648
amyloidosi,25,3,0.8953701888458321
8,25,1,0.205671108931804
secondari,25,1,0.24944758373036913
major,25,1,0.22260974204821693
die,25,1,0.2606210864744157
failur,25,1,0.25369993824247505
averag,25,1,0.21359194037802204
surviv,25,1,0.2212431843507386
onset,25,1,0.2769893470300334
diseas,25,3,0.45488864410805396
17.6,25,1,0.5024200897929872
month,25,1,0.2067450007824614
indistinguish,25,1,0.38620455819607
seen,25,1,0.20783707161298054
form,25,1,0.16431758628244375
possibl,25,1,0.1682645773342875
except,25,1,0.24944758373036913
high,25,2,0.34373928627144335
incid,25,3,0.6762922282888616
purpur,25,1,0.5024200897929872
skin,25,1,0.2801382964685842
lesion,25,1,0.1931387089356959
b,25,1,0.22990104117922938
low,25,1,0.20255298040956643
neglig,25,1,0.4022864608435131
hypertens,25,1,0.29438836848748934
time,25,1,0.14464214845692092
actual,25,1,0.323322507399908
hypotens,25,1,0.45231839235482585
promin,25,1,0.3363807180710885
c,25,1,0.21604436764465287
rapid,25,1,0.24353034226970244
inexor,25,1,0.5024200897929872
progress,25,2,0.46611460525026127
azotemia,25,1,0.4230397501149253
despit,25,1,0.31759805537073643
persist,25,1,0.2769893470300334
clinic,25,1,0.1543188019046628
biochem,25,1,0.31759805537073643
characterist,25,1,0.21359194037802204
found,25,1,0.12842298750951786
percutan,25,1,0.45231839235482585
12,25,1,0.23305730262513064
per,25,1,0.18650381297268528
cent,25,1,0.24166764570250757
83,25,1,0.45231839235482585
nephot,25,1,0.5024200897929872
appear,25,1,0.14349547897323103
affect,25,1,0.2123994595042341
neither,25,1,0.32955130225133633
benefici,25,1,0.35239345708643205
detriment,25,1,0.4230397501149253
view,25,1,0.26832043535611116
deleteri,25,1,0.4022864608435131
side,25,1,0.25369993824247505
effect,25,1,0.11932257289587912
avail,25,1,0.24353034226970244
potent,25,1,0.3730773828622556
diuret,25,1,0.35239345708643205
agent,25,1,0.22260974204821693
may,25,1,0.12538179189440304
help,25,1,0.26832043535611116
reliev,25,1,0.3439375349206968
edema,25,1,0.32955130225133633
disord,25,1,0.22837726883355608
felt,25,1,0.3730773828622556
contraind,25,1,0.38620455819607
renal,26,7,1.1641179538683688
amyloidosi,26,5,1.2791002697797602
biopsi,26,4,0.9961497936370807
studi,26,1,0.08446460682353434
relationship,26,1,0.1851808865525596
amount,26,2,0.34380928679386025
amyloid,26,3,0.8649789893256561
deposit,26,5,1.3173357311371618
kidney,26,2,0.32668719352650416
clinic,26,2,0.2645465175508505
pictur,26,1,0.22134457282909062
review,26,1,0.1820566795750578
14,26,1,0.21560618068752369
case,26,1,0.10087434963034075
diagnos,26,1,0.23483767794226001
larg,26,1,0.16262859599415147
percentag,26,1,0.2323636655753042
patient,26,5,0.4618495242762048
nephrot,26,2,0.6620649569075486
syndrom,26,2,0.37252450978952173
11,26,1,0.2103821720630701
probabl,26,1,0.1753841404958882
reflect,26,1,0.25233288727499087
criteria,26,1,0.2459140536459293
institut,26,1,0.3197806138819334
etiolog,26,1,0.20116559626481764
seem,26,1,0.17814606138255476
clearli,26,1,0.2595222150768047
correl,26,1,0.1851808865525596
either,26,1,0.18411997896422494
sever,26,2,0.2710519099023158
diseas,26,2,0.2599363680617451
glomerulu,26,1,0.3877014791612793
heavier,26,1,0.3877014791612793
7,26,1,0.17628952194154626
bone,26,1,0.17628952194154626
marrow,26,1,0.20874029337403066
abnorm,26,1,0.17275405803793079
type,26,1,0.14472900652433543
number,26,1,0.15533781358597515
plasma,26,1,0.17024438923915783
cell,26,1,0.10911087506154284
age,26,1,0.14838958934127922
rang,26,1,0.19839471811597056
primari,26,1,0.18006698736657983
appear,26,1,0.12299612483419803
secondari,26,1,0.21381221462603067
myeloma,26,1,0.3626055000985074
suspect,26,1,0.27222690460348836
proteinuria,26,1,0.3448169664372969
failur,26,1,0.21745708992212148
amyloid,27,2,2.018284308426531
goitr,27,2,3.0145205387579237
case,27,2,0.7061204474123853
report,27,2,0.9516363624216116
indian,27,1,1.269119250344776
femal,27,1,0.754621632406333
age,27,1,0.5193635626944773
27,27,1,1.0091421542132655
year,27,1,0.48495583689475724
occur,27,1,0.4685545371406873
sequela,27,1,1.085967649642262
pulmonari,27,1,0.6407758211340662
tuberculosi,27,1,1.0091421542132655
amyloid,28,6,2.018284308426531
starch,28,1,0.38620455819607
gel,28,1,0.2801382964685842
electrophoret,28,2,0.6878750698413936
analysi,28,1,0.23469319564228724
protein,28,2,0.38982616566690365
extract,28,3,0.6851318065006683
strong,28,1,0.3363807180710885
urea,28,1,0.30737833726533775
wash,28,1,0.3730773828622556
tissu,28,1,0.1507607787596582
patient,28,1,0.10776488899778111
amyloidosi,28,2,0.5969134592305547
secondari,28,3,0.7483427511911074
sever,28,1,0.15811361410968422
diseas,28,1,0.15162954803601797
associ,28,1,0.16323673975054376
famili,28,1,0.2559299890207928
mediterranean,28,1,0.5024200897929872
fever,28,1,0.3439375349206968
common,28,2,0.4693863912845745
major,28,1,0.22260974204821693
compon,28,3,0.742251604171131
heart,28,1,0.22260974204821693
primari,28,2,0.42015630385535296
one,28,1,0.12870863898462093
may,28,1,0.12538179189440304
present,28,1,0.12175826985409968
howev,28,1,0.17703942153882674
much,28,1,0.2212431843507386
difficult,28,1,0.3027759175896055
dissolv,28,1,0.4022864608435131
regularli,28,1,0.3619892165474206
give,28,1,0.24741720139037698
observ,28,1,0.1325731475463008
big,28,1,0.45231839235482585
question,28,1,0.2868997292535842
remain,28,1,0.18729564784228786
constitu,28,2,0.7239784330948412
compris,28,1,0.3619892165474206
fibril,28,1,0.3363807180710885
known,28,1,0.23146050446863234
part,28,1,0.2148066421249291
select,29,9,1.3613258975512323
protein,29,9,1.169478497000711
excret,29,7,1.038845462891679
patient,29,8,0.5747460746548326
nephrot,29,6,1.54481823278428
syndrom,29,6,0.8692238561755508
gel,29,1,0.18675886431238944
diffus,29,1,0.18265152728842446
precipitin,29,1,0.2574697054640467
techniqu,29,1,0.13178108684331788
commerci,29,1,0.28202650007661684
prepar,29,1,0.14320442808328607
antisera,29,1,0.24871825524150373
urin,29,1,0.16111176380167172
plasma,29,1,0.13241230274156718
ratio,29,1,0.16235356151313496
specif,29,1,0.11986622916071199
determin,29,3,0.34128729631042165
individu,29,1,0.1484064946988113
clearanc,29,7,1.4821242583967702
express,29,3,0.5887767369749787
percentag,29,1,0.18072729544745883
transferrin,29,1,0.33494672652865815
plot,29,1,0.2681909738956754
ordin,29,1,0.28202650007661684
respect,29,1,0.14749545623382573
molecular,29,1,0.1962589123249929
weight,29,1,0.13929860966518276
log,29,2,0.6030911898064345
